review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,room_type
4.93,4.93,4.93,4.93,5.0,4.13,4.73,250,Entire home/apt
4.85,4.88,4.97,4.85,4.73,4.91,4.61,445,Entire home/apt
5.0,4.0,5.0,5.0,5.0,5.0,5.0,165,Entire home/apt
4.93,5.0,4.93,4.71,5.0,5.0,4.71,271,Entire home/apt
4.5,4.7,4.2,4.4,4.8,4.3,4.5,196,Entire home/apt
5.0,5.0,4.5,5.0,5.0,4.5,5.0,315,Entire home/apt
4.95,5.0,5.0,4.95,4.95,5.0,4.82,366,Entire home/apt
4.87,4.87,4.91,4.83,4.91,5.0,4.78,221,Entire home/apt
4.44,4.53,4.53,4.68,4.63,4.56,4.5,191,Entire home/apt
4.91,4.84,4.98,4.68,4.93,4.84,4.8,462,Entire home/apt
4.92,4.94,4.96,4.92,4.98,4.96,4.83,283,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,130,Entire home/apt
4.98,4.98,4.98,4.97,4.97,4.95,4.81,128,Entire home/apt
5.0,5.0,4.91,5.0,5.0,4.91,4.91,216,Entire home/apt
4.45,4.55,4.55,4.73,4.5,4.82,4.27,401,Entire home/apt
4.91,5.0,5.0,4.82,5.0,4.64,4.36,474,Entire home/apt
4.5,4.71,4.85,4.93,4.86,4.71,4.36,152,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,175,Entire home/apt
3.5,3.5,3.0,5.0,4.5,4.5,3.5,160,Entire home/apt
5.0,4.9,4.96,4.96,5.0,4.85,4.88,178,Entire home/apt
4.93,4.97,4.97,5.0,5.0,4.87,4.87,155,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,494,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.0,118,Entire home/apt
4.94,4.88,4.81,4.88,5.0,4.75,4.75,158,Entire home/apt
4.94,4.88,5.0,4.82,5.0,4.71,4.82,162,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.91,264,Entire home/apt
4.9,4.9,4.83,4.93,4.93,4.87,4.77,138,Entire home/apt
4.2,4.6,4.2,3.8,4.6,4.8,4.4,487,Entire home/apt
4.84,4.8,4.96,5.0,5.0,4.83,4.76,271,Entire home/apt
5.0,4.88,4.82,5.0,4.94,4.94,4.88,225,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,281,Entire home/apt
4.72,4.84,4.8,4.88,4.68,4.92,4.72,305,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,118,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,106,Entire home/apt
4.92,4.88,4.88,4.88,4.88,4.88,4.88,175,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.5,113,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,99,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,83,Entire home/apt
4.97,5.0,4.97,4.81,4.97,4.97,4.84,209,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.86,254,Entire home/apt
4.0,4.8,3.4,5.0,4.6,4.6,4.6,299,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,99,Private room
5.0,5.0,5.0,5.0,5.0,4.5,5.0,99,Private room
4.89,4.89,4.74,4.66,4.83,4.94,4.77,430,Entire home/apt
4.67,4.75,4.75,4.92,4.67,4.92,4.58,350,Entire home/apt
4.67,4.81,4.9,4.95,5.0,4.05,4.29,375,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.89,4.84,475,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,124,Entire home/apt
4.74,4.66,4.74,4.86,4.89,4.86,4.6,505,Entire home/apt
4.76,4.76,4.82,4.73,4.82,4.94,4.7,259,Entire home/apt
4.69,4.79,4.83,4.97,4.9,4.93,4.62,357,Entire home/apt
4.94,4.91,4.94,4.94,4.91,4.71,4.76,176,Private room
5.0,4.67,4.67,5.0,5.0,5.0,4.67,110,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,1080,Entire home/apt
4.88,4.75,5.0,4.88,4.75,4.5,4.75,454,Entire home/apt
4.64,4.73,4.64,4.73,4.82,4.45,4.64,478,Entire home/apt
4.5,4.75,4.5,5.0,5.0,4.75,4.5,54,Shared room
5.0,5.0,5.0,5.0,5.0,4.95,4.95,116,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,112,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,107,Entire home/apt
4.74,4.79,4.58,4.37,4.95,3.84,4.37,300,Entire home/apt
4.5,4.75,4.5,5.0,4.75,4.75,4.0,92,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,300,Entire home/apt
5.0,4.89,5.0,5.0,4.89,4.89,4.89,105,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,948,Entire home/apt
4.65,4.87,4.91,4.78,4.78,4.61,4.48,285,Entire home/apt
4.96,4.84,4.96,5.0,4.88,4.88,4.84,373,Entire home/apt
4.72,4.83,4.79,4.9,4.83,4.72,4.55,73,Entire home/apt
4.48,4.56,4.88,4.88,4.76,4.96,4.52,286,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,231,Entire home/apt
5.0,4.96,4.96,4.96,5.0,4.68,4.92,241,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,220,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,116,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,122,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,142,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,200,Entire home/apt
4.64,4.76,4.84,4.68,4.88,4.44,4.48,240,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,156,Entire home/apt
4.55,4.55,4.5,4.18,4.73,4.91,4.36,231,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,252,Entire home/apt
4.63,4.59,4.69,4.66,4.86,4.86,4.44,145,Private room
4.74,4.88,4.79,4.48,4.9,4.83,4.6,258,Entire home/apt
4.7,4.55,4.7,4.7,4.9,4.6,4.5,374,Entire home/apt
5.0,5.0,4.75,5.0,4.75,5.0,5.0,218,Entire home/apt
4.33,4.47,4.4,4.53,4.47,4.67,4.27,173,Entire home/apt
4.33,4.33,5.0,4.67,4.83,4.83,4.0,220,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.81,4.81,111,Entire home/apt
5.0,5.0,4.8,5.0,5.0,5.0,5.0,277,Private room
4.94,4.97,4.97,4.97,4.97,4.88,4.85,229,Entire home/apt
4.33,4.42,3.75,4.17,4.67,4.58,4.42,320,Entire home/apt
4.74,4.87,4.78,4.7,4.74,4.74,4.57,260,Entire home/apt
4.5,3.75,4.94,4.94,4.75,4.94,4.38,488,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.83,124,Private room
5.0,5.0,5.0,5.0,5.0,5.0,4.0,110,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.8,164,Entire home/apt
4.81,4.88,4.81,4.96,4.81,4.96,4.62,207,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,109,Private room
4.89,4.95,4.89,4.84,4.84,4.58,4.74,141,Entire home/apt
4.6,4.84,4.8,4.8,4.72,4.76,4.6,259,Entire home/apt
5.0,5.0,5.0,4.0,5.0,5.0,4.0,218,Entire home/apt
4.8,5.0,4.8,5.0,5.0,5.0,4.4,289,Entire home/apt
5.0,4.96,5.0,5.0,5.0,5.0,5.0,399,Entire home/apt
4.0,4.5,4.5,4.5,4.5,4.0,3.5,101,Private room
5.0,5.0,5.0,5.0,5.0,4.0,5.0,72,Private room
4.67,4.83,5.0,4.67,5.0,5.0,4.83,209,Entire home/apt
4.85,4.85,4.93,4.74,4.96,4.7,4.67,241,Entire home/apt
5.0,5.0,4.97,4.9,5.0,4.77,4.97,304,Entire home/apt
4.5,4.7,4.7,3.9,4.5,4.7,4.8,122,Entire home/apt
4.21,4.26,4.05,4.63,4.68,4.84,4.05,140,Entire home/apt
4.95,4.95,5.0,4.97,5.0,4.76,4.79,135,Entire home/apt
4.2,4.3,4.3,4.6,4.5,4.6,4.1,120,Private room
4.96,4.89,5.0,4.93,5.0,4.57,4.82,208,Entire home/apt
4.93,4.86,5.0,4.57,5.0,4.79,4.79,486,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.5,145,Entire home/apt
5.0,5.0,5.0,4.0,4.0,4.0,4.0,128,Private room
4.84,4.81,4.73,4.89,4.86,4.95,4.73,153,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,140,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,220,Entire home/apt
4.83,4.83,5.0,5.0,4.94,4.56,4.39,108,Entire home/apt
4.2,4.0,4.6,3.8,3.8,4.6,4.2,299,Entire home/apt
4.0,4.0,4.0,4.0,4.0,4.0,3.0,177,Entire home/apt
4.74,4.74,4.74,4.78,4.87,4.74,4.57,122,Entire home/apt
4.78,4.83,4.89,5.0,4.89,4.83,4.61,174,Entire home/apt
5.0,5.0,4.0,5.0,5.0,5.0,4.0,117,Entire home/apt
4.67,4.67,4.67,5.0,5.0,4.67,4.67,300,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,125,Entire home/apt
4.0,4.2,4.2,4.2,4.6,4.2,4.0,229,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,100,Entire home/apt
4.91,4.87,5.0,5.0,4.91,5.0,4.74,407,Entire home/apt
4.67,4.67,4.67,4.58,4.75,4.83,4.33,474,Entire home/apt
4.71,4.71,4.92,4.92,5.0,4.54,4.71,135,Entire home/apt
5.0,4.75,4.75,4.75,4.5,4.5,4.5,214,Entire home/apt
4.33,4.0,3.67,4.33,4.67,4.33,4.67,162,Entire home/apt
4.83,4.92,5.0,5.0,5.0,4.83,4.67,190,Entire home/apt
4.61,4.79,4.54,4.46,4.75,4.68,4.25,170,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.83,4.83,211,Entire home/apt
4.82,4.89,4.88,4.88,4.93,4.77,4.75,86,Entire home/apt
4.83,4.83,4.83,4.33,4.33,5.0,4.67,322,Entire home/apt
4.0,4.0,4.5,5.0,4.0,5.0,4.0,135,Private room
4.86,4.79,5.0,4.93,4.97,4.9,4.69,161,Entire home/apt
4.81,4.89,4.89,4.84,4.92,4.84,4.7,182,Entire home/apt
5.0,5.0,5.0,4.86,5.0,4.86,4.86,200,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.71,249,Entire home/apt
4.0,4.5,4.0,3.5,3.0,5.0,4.0,121,Entire home/apt
4.89,4.93,5.0,4.89,5.0,4.32,4.71,187,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,152,Entire home/apt
4.64,4.79,4.21,4.61,4.79,4.82,4.7,193,Entire home/apt
4.5,4.5,4.38,4.5,4.63,4.88,4.0,179,Entire home/apt
4.78,4.78,4.96,4.85,4.81,4.56,4.7,188,Entire home/apt
4.5,4.0,4.5,4.5,4.5,4.0,4.0,159,Entire home/apt
4.86,4.29,5.0,5.0,5.0,4.86,4.71,303,Entire home/apt
4.71,5.0,4.57,5.0,5.0,4.71,4.57,125,Entire home/apt
4.93,4.8,4.67,4.93,5.0,4.93,4.8,220,Entire home/apt
4.63,4.63,5.0,4.88,4.88,4.5,4.38,175,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,137,Entire home/apt
4.36,4.29,4.21,4.71,4.71,4.71,4.29,150,Entire home/apt
5.0,5.0,4.0,5.0,5.0,5.0,5.0,73,Entire home/apt
4.83,4.83,4.67,5.0,4.83,4.83,4.17,90,Private room
4.33,4.33,4.33,4.67,4.67,4.67,4.33,87,Private room
4.5,5.0,4.0,4.5,4.5,5.0,4.5,88,Private room
4.6,4.8,4.8,4.6,4.2,4.4,4.2,93,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,400,Entire home/apt
4.8,5.0,4.8,5.0,5.0,4.8,5.0,90,Private room
4.2,4.4,4.4,4.4,4.4,4.6,4.2,90,Private room
3.75,3.75,3.75,4.0,4.0,4.0,3.5,85,Private room
5.0,5.0,5.0,5.0,5.0,4.5,5.0,366,Entire home/apt
4.75,4.75,5.0,4.88,4.63,4.75,4.75,230,Entire home/apt
4.83,4.83,5.0,5.0,5.0,5.0,4.83,267,Entire home/apt
4.96,4.96,5.0,4.7,4.96,4.74,4.83,222,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,115,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,250,Entire home/apt
5.0,5.0,5.0,4.95,5.0,4.95,4.95,355,Entire home/apt
4.0,4.33,4.0,5.0,4.33,4.67,3.67,154,Entire home/apt
4.86,4.89,4.86,4.82,4.96,4.68,4.71,141,Entire home/apt
4.9,4.97,4.83,5.0,5.0,4.86,4.86,386,Entire home/apt
5.0,5.0,5.0,4.93,5.0,4.93,4.8,263,Entire home/apt
4.89,4.89,5.0,4.71,4.93,4.93,4.64,469,Entire home/apt
1.0,1.0,1.0,1.0,1.0,1.0,1.0,250,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,160,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.92,4.83,89,Private room
4.78,4.83,4.78,4.89,4.89,4.61,4.83,150,Entire home/apt
4.65,4.61,4.87,4.52,4.74,4.74,4.61,158,Entire home/apt
5.0,4.33,4.0,5.0,4.33,4.67,5.0,57,Private room
3.0,3.0,2.0,5.0,3.0,4.0,2.0,54,Private room
4.95,4.95,4.95,4.91,5.0,4.91,4.77,371,Entire home/apt
4.6,4.83,4.77,4.71,4.74,4.66,4.51,165,Entire home/apt
4.83,4.83,4.78,4.78,4.78,5.0,4.44,207,Entire home/apt
4.75,4.8,5.0,4.85,4.95,5.0,4.7,283,Entire home/apt
4.86,4.93,4.86,5.0,5.0,4.86,4.93,115,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.6,4.8,123,Private room
4.64,4.29,4.71,4.29,4.86,4.43,4.57,541,Entire home/apt
4.95,4.85,5.0,5.0,5.0,4.9,4.9,177,Entire home/apt
2.5,3.0,2.5,3.0,3.0,3.0,2.0,150,Private room
4.58,4.67,4.58,4.67,4.58,4.5,4.33,107,Private room
4.75,4.75,4.25,4.75,5.0,4.75,4.75,321,Entire home/apt
4.88,4.88,4.88,4.94,5.0,4.82,4.76,190,Entire home/apt
4.33,4.33,4.0,3.67,4.67,4.33,4.67,136,Private room
5.0,5.0,5.0,5.0,5.0,5.0,4.8,1463,Entire home/apt
5.0,5.0,4.97,5.0,5.0,4.9,5.0,205,Entire home/apt
4.8,4.85,4.9,4.9,4.95,4.85,4.7,580,Entire home/apt
3.5,3.5,3.5,4.0,5.0,4.5,3.5,144,Private room
4.58,4.08,4.67,4.67,4.92,4.83,4.42,237,Entire home/apt
4.45,4.75,4.5,4.7,4.8,4.85,4.6,114,Entire home/apt
4.8,4.8,5.0,5.0,4.8,4.8,4.6,197,Entire home/apt
5.0,5.0,4.5,5.0,5.0,5.0,4.5,145,Entire home/apt
4.88,4.94,4.91,4.97,5.0,4.69,4.66,148,Entire home/apt
5.0,5.0,5.0,4.0,4.5,5.0,3.5,254,Entire home/apt
4.82,5.0,5.0,4.82,4.91,5.0,4.64,479,Entire home/apt
2.5,3.0,2.5,3.0,2.5,2.5,2.5,218,Entire home/apt
4.83,4.85,4.96,4.96,4.92,4.9,4.65,238,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.0,130,Entire home/apt
4.71,4.8,4.89,4.91,5.0,4.85,4.69,80,Private room
5.0,5.0,4.5,5.0,5.0,5.0,5.0,185,Entire home/apt
4.85,5.0,4.54,4.92,5.0,4.85,4.69,187,Entire home/apt
5.0,4.0,3.0,5.0,5.0,5.0,4.0,500,Entire home/apt
4.82,4.77,4.86,4.91,4.91,4.95,4.36,219,Entire home/apt
4.64,4.73,4.55,5.0,4.91,4.55,4.55,106,Entire home/apt
4.89,4.89,5.0,5.0,5.0,5.0,4.61,186,Entire home/apt
4.89,4.89,4.89,4.89,4.89,4.32,4.68,180,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.5,4.0,157,Entire home/apt
4.33,5.0,3.83,5.0,4.83,4.83,3.83,550,Entire home/apt
4.65,4.48,4.78,4.78,4.7,4.96,4.57,355,Entire home/apt
4.46,4.62,4.46,4.92,4.77,4.62,4.31,169,Entire home/apt
4.8,4.83,4.8,4.77,4.93,4.7,4.6,125,Private room
3.91,4.09,3.82,3.91,4.73,4.18,4.27,107,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,75,Private room
4.68,4.58,4.58,4.37,4.79,4.42,4.47,366,Entire home/apt
4.58,4.58,4.5,4.67,4.58,4.75,4.5,60,Private room
5.0,5.0,4.0,4.0,4.0,5.0,5.0,337,Entire home/apt
5.0,4.86,4.95,5.0,4.86,4.86,4.76,350,Entire home/apt
4.65,4.94,4.29,5.0,4.94,4.76,4.71,58,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,82,Private room
4.58,4.63,4.89,4.89,4.95,4.89,4.37,198,Entire home/apt
4.76,4.88,4.82,4.88,4.71,4.94,4.76,243,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.86,89,Private room
4.75,4.5,4.25,5.0,5.0,5.0,4.75,85,Private room
4.83,4.83,4.67,4.83,4.67,4.83,4.83,86,Private room
5.0,5.0,2.0,3.0,5.0,4.0,5.0,129,Entire home/apt
4.95,4.95,5.0,4.84,5.0,4.84,4.74,500,Entire home/apt
4.69,4.62,5.0,4.62,4.46,4.54,4.38,363,Entire home/apt
4.85,4.85,4.85,4.85,4.62,4.85,4.85,378,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,478,Entire home/apt
5.0,5.0,4.86,5.0,4.86,5.0,4.86,88,Private room
4.71,4.57,4.57,5.0,4.86,4.57,4.43,119,Private room
4.3,4.3,4.5,4.8,4.8,4.5,4.1,165,Private room
5.0,4.0,4.0,5.0,5.0,5.0,5.0,255,Entire home/apt
4.91,4.91,4.97,4.97,4.97,4.91,4.72,269,Entire home/apt
4.33,4.53,4.27,4.33,4.67,4.6,4.0,250,Entire home/apt
4.53,4.6,4.4,4.93,4.93,4.87,4.4,350,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,179,Entire home/apt
5.0,4.92,4.92,4.76,4.88,4.12,4.48,208,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.92,217,Private room
4.63,4.75,4.56,4.06,4.69,4.56,4.44,254,Entire home/apt
4.5,4.75,4.25,4.75,5.0,4.75,4.25,246,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,88,Private room
4.82,4.91,4.45,4.82,4.82,5.0,4.64,150,Entire home/apt
4.64,4.64,5.0,4.91,4.82,4.91,4.45,155,Entire home/apt
4.85,4.9,4.95,4.65,4.9,4.9,4.9,329,Entire home/apt
4.88,4.81,4.88,5.0,4.94,5.0,4.75,671,Entire home/apt
4.88,4.82,4.94,5.0,5.0,5.0,4.76,203,Private room
5.0,5.0,4.5,5.0,5.0,4.5,4.5,70,Private room
4.29,4.57,4.0,4.29,4.43,4.29,4.43,80,Private room
4.75,4.75,4.88,4.75,4.63,4.63,4.75,114,Entire home/apt
4.71,4.86,4.81,4.9,4.86,4.9,4.71,504,Entire home/apt
4.36,4.0,4.43,4.71,4.71,4.86,4.0,284,Entire home/apt
4.47,4.47,4.63,4.68,4.89,4.58,4.21,158,Entire home/apt
4.89,4.67,4.67,4.56,5.0,4.78,4.22,280,Entire home/apt
4.96,4.91,5.0,5.0,5.0,4.74,4.91,321,Entire home/apt
4.83,4.5,4.67,4.67,4.5,4.67,4.5,109,Private room
5.0,5.0,5.0,5.0,5.0,4.94,4.94,457,Entire home/apt
4.74,4.79,4.66,4.79,4.89,4.82,4.63,110,Private room
4.8,4.8,4.8,4.6,4.8,4.2,4.6,126,Private room
4.86,4.86,4.86,4.91,4.95,4.86,4.86,120,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,99,Entire home/apt
4.83,4.9,4.9,4.69,4.79,4.79,4.48,241,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.83,4.83,264,Private room
4.38,4.08,3.92,4.85,4.85,4.77,4.0,1057,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,44,Private room
5.0,5.0,5.0,5.0,5.0,4.67,4.67,70,Private room
4.83,4.79,4.42,4.83,4.92,4.96,4.67,431,Entire home/apt
4.3,4.4,4.3,4.5,4.6,4.4,4.4,257,Entire home/apt
4.8,5.0,5.0,5.0,5.0,4.8,4.8,229,Entire home/apt
4.74,4.67,4.81,4.81,4.89,4.63,4.59,286,Entire home/apt
4.91,4.94,4.97,4.91,5.0,4.88,4.85,75,Private room
4.0,5.0,5.0,5.0,5.0,4.0,4.0,211,Entire home/apt
4.85,4.85,4.62,4.92,4.92,5.0,4.77,456,Entire home/apt
4.94,4.94,5.0,4.75,4.94,4.88,4.81,249,Entire home/apt
4.83,4.88,4.92,4.79,4.88,4.92,4.63,284,Entire home/apt
4.96,4.93,4.96,4.93,4.96,4.71,4.75,154,Entire home/apt
4.93,4.96,5.0,4.96,4.93,4.74,4.81,171,Entire home/apt
4.61,4.67,4.56,4.94,4.67,4.89,4.56,214,Entire home/apt
4.83,4.83,5.0,5.0,4.83,4.0,4.67,420,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,329,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,240,Entire home/apt
3.0,4.0,1.0,5.0,4.0,3.0,4.0,49,Shared room
4.67,4.67,5.0,4.67,5.0,4.33,4.67,149,Private room
4.97,4.94,5.0,4.94,5.0,4.74,4.84,384,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.5,257,Entire home/apt
5.0,4.96,5.0,4.96,5.0,4.75,4.92,222,Entire home/apt
4.83,4.89,4.89,4.94,5.0,4.78,4.56,145,Entire home/apt
4.43,4.57,4.29,4.86,4.71,4.57,4.43,122,Private room
4.89,4.83,4.94,4.94,4.94,4.89,4.83,210,Entire home/apt
4.81,4.76,4.81,5.0,4.9,4.81,4.67,113,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,350,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,70,Private room
4.67,4.89,4.89,5.0,4.78,5.0,4.78,240,Entire home/apt
4.95,4.95,4.89,4.95,5.0,4.8,4.75,110,Private room
5.0,5.0,4.83,5.0,5.0,5.0,5.0,280,Entire home/apt
4.88,4.94,5.0,5.0,5.0,5.0,4.69,162,Entire home/apt
3.0,3.0,2.0,1.0,3.0,5.0,4.0,104,Entire home/apt
5.0,5.0,4.0,5.0,5.0,5.0,5.0,101,Entire home/apt
5.0,5.0,4.0,5.0,5.0,5.0,5.0,200,Entire home/apt
3.0,4.0,2.0,4.0,4.0,3.0,3.0,160,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,156,Entire home/apt
5.0,4.96,4.92,5.0,4.96,4.88,4.88,198,Entire home/apt
5.0,5.0,4.86,4.86,4.93,5.0,4.79,187,Entire home/apt
4.62,4.54,5.0,4.92,4.92,5.0,4.62,150,Private room
4.92,5.0,5.0,5.0,5.0,4.75,4.75,375,Entire home/apt
4.94,4.94,4.94,4.83,5.0,5.0,4.89,332,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,112,Entire home/apt
4.0,3.67,4.67,4.67,4.67,4.0,4.0,207,Entire home/apt
4.71,4.65,4.76,4.71,4.88,4.88,4.29,288,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,46,Private room
5.0,5.0,5.0,5.0,4.0,5.0,5.0,219,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.89,437,Entire home/apt
4.29,4.43,4.64,4.36,4.79,4.57,4.43,264,Entire home/apt
4.87,4.8,4.87,4.87,4.87,4.73,4.4,220,Entire home/apt
4.89,4.84,4.95,4.79,4.95,4.58,4.68,183,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,223,Entire home/apt
4.17,4.33,4.33,4.33,4.67,4.83,3.83,307,Entire home/apt
4.35,4.65,4.35,4.71,4.88,4.82,4.35,209,Entire home/apt
4.39,4.33,4.56,4.5,4.78,4.33,4.22,200,Entire home/apt
4.82,4.8,4.82,4.85,4.91,4.85,4.71,163,Entire home/apt
4.5,4.0,4.5,5.0,4.75,4.25,4.25,122,Private room
4.5,5.0,4.0,3.0,5.0,5.0,4.0,126,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,204,Entire home/apt
4.6,4.2,4.8,4.6,4.4,4.8,4.6,131,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.0,5.0,160,Entire home/apt
4.42,4.63,4.53,4.37,4.68,4.47,4.32,331,Entire home/apt
5.0,4.67,5.0,5.0,5.0,4.83,4.67,264,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,152,Entire home/apt
5.0,5.0,5.0,4.0,5.0,5.0,5.0,380,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.0,150,Entire home/apt
4.88,5.0,5.0,4.88,5.0,4.0,4.38,236,Entire home/apt
4.67,4.67,4.33,5.0,5.0,5.0,4.67,349,Entire home/apt
4.09,4.36,4.18,4.55,4.36,4.0,3.82,349,Entire home/apt
4.65,4.85,4.85,4.75,5.0,4.45,4.55,268,Entire home/apt
4.78,4.78,4.89,5.0,5.0,4.67,4.67,110,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,255,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,279,Entire home/apt
4.86,4.95,4.95,4.92,5.0,4.57,4.81,118,Entire home/apt
3.5,3.0,3.0,3.5,3.5,3.0,2.5,120,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,170,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.75,5.0,201,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,119,Entire home/apt
4.94,5.0,4.94,4.94,5.0,4.5,4.88,310,Entire home/apt
4.64,4.8,4.88,4.88,5.0,4.56,4.64,275,Entire home/apt
4.79,5.0,4.79,5.0,4.93,4.93,4.86,125,Entire home/apt
4.85,4.85,4.85,4.85,4.85,4.54,4.69,113,Private room
5.0,4.9,4.8,4.8,4.9,4.8,4.8,257,Entire home/apt
5.0,4.0,5.0,5.0,5.0,5.0,5.0,250,Entire home/apt
4.86,4.9,4.9,5.0,5.0,4.9,4.76,108,Entire home/apt
4.86,4.86,4.86,4.93,4.93,4.71,4.79,206,Entire home/apt
5.0,4.83,5.0,5.0,5.0,4.92,4.83,194,Entire home/apt
3.0,3.0,2.0,5.0,5.0,5.0,5.0,167,Entire home/apt
4.91,4.82,4.82,4.82,4.82,4.82,4.91,157,Entire home/apt
4.59,4.88,4.76,4.88,5.0,4.82,4.59,501,Entire home/apt
4.54,4.54,4.58,4.67,4.63,4.71,4.38,149,Entire home/apt
4.0,4.0,4.0,4.0,4.0,4.0,4.0,48,Private room
5.0,4.5,5.0,4.5,5.0,4.5,4.5,58,Private room
5.0,5.0,5.0,4.78,5.0,4.96,4.91,282,Entire home/apt
4.81,4.81,4.88,4.96,4.92,4.85,4.62,246,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,150,Entire home/apt
